address,business_area,cityname,id,lat,lon,name,pname,tel,type
(规划)19号线,,上海市,BV11184131,31.389982,121.453476,八字桥(地铁站),上海市,[],交通设施服务;地铁站;地铁站
9号线,漕河泾,上海市,BV10025213,31.170644,121.397769,漕河泾开发区(地铁站),上海市,[],交通设施服务;地铁站;地铁站
11号线,南翔,上海市,BV11277021,31.306573,121.306723,陈翔公路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
3号线,江湾,上海市,BV10039987,31.320005,121.484856,殷高西路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
(在建)18号线,北蔡,上海市,BV10718379,31.183895,121.560931,北中路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
6号线,三林镇,上海市,BV10039829,31.149878,121.514539,华夏西路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
8号线,,上海市,BV10030219,31.305002,121.531974,翔殷路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
(规划)25号线,华漕,上海市,BV11063237,31.199166,121.288163,国展北(地铁站),上海市,[],交通设施服务;地铁站;地铁站
1号线,共康,上海市,BV10030759,31.318936,121.447063,共康路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
13号线,长征,上海市,BV10039810,31.237625,121.367275,祁连山南路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
12号线,,上海市,BV10025457,31.280779,121.561315,复兴岛(地铁站),上海市,[],交通设施服务;地铁站;地铁站
(在建)14号线;9号线,金桥,上海市,BV10039954,31.241017,121.577978,蓝天路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
(在建)18号线,江湾,上海市,BV10718371,31.320640,121.495576,殷高路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
8号线,三林镇,上海市,BV10032909,31.141301,121.489663,凌兆新村(地铁站),上海市,[],交通设施服务;地铁站;地铁站
(规划)23号线,吴泾,上海市,BV11184134,31.066631,121.460959,陈家桥(地铁站),上海市,[],交通设施服务;地铁站;地铁站
11号线,桃浦,上海市,BV10030224,31.271650,121.376035,祁连山路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
(规划)25号线,,上海市,BV11063235,31.209899,121.278608,金丰路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
13号线,北蔡,上海市,BV10039789,31.174756,121.557708,陈春路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
(规划)25号线,,上海市,BV11063239,31.216047,121.275430,纪宏路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
2号线,,上海市,BV11277592,31.213871,121.673713,创新中路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
(规划)25号线,,上海市,BV11063226,31.221456,121.272657,联友路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
10号线,江湾,上海市,BV10039978,31.321768,121.506797,殷高东路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
11号线,三林镇,上海市,BV10028225,31.143172,121.511594,三林(地铁站),上海市,[],交通设施服务;地铁站;地铁站
(在建)15号线,桃浦,上海市,BV10820986,31.291429,121.386066,祁安路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
11号线,三林镇,上海市,BV10039963,31.146459,121.522999,三林东(地铁站),上海市,[],交通设施服务;地铁站;地铁站
(规划)25号线,,上海市,BV11063227,31.228327,121.269117,纪王(地铁站),上海市,[],交通设施服务;地铁站;地铁站
12号线,漕河泾,上海市,BV10039937,31.160350,121.397250,虹梅路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
6号线,金桥,上海市,BV10039841,31.257084,121.581817,金桥路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
(在建)15号线,,上海市,BV10820973,31.142011,121.429246,华东理工大学(地铁站),上海市,[],交通设施服务;地铁站;地铁站
8号线,中原,上海市,BV10025282,31.314804,121.531954,嫩江路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
2号线,,上海市,BV10039903,31.218212,121.359588,淞虹路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
10号线,程家桥,上海市,BV10025388,31.190246,121.368137,上海动物园(地铁站),上海市,[],交通设施服务;地铁站;地铁站
2号线,,上海市,BV11277589,31.196575,121.680972,华夏东路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
11号线,三林镇,上海市,BV10039964,31.150861,121.539005,浦三路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
(在建)14号线,,上海市,BV10039944,31.256103,121.360755,曹安公路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
9号线,,上海市,BV10039878,31.166542,121.384772,合川路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
7号线,,上海市,BV10039870,31.315071,121.408580,上大路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
(在建)10号线二期;10号线,江湾,上海市,BV10039979,31.328496,121.506951,新江湾城(地铁站),上海市,[],交通设施服务;地铁站;地铁站
(在建)14号线,金桥,上海市,BV10039955,31.234299,121.590982,黄杨路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
13号线,,上海市,BV10030508,31.242553,121.355141,丰庄(地铁站),上海市,[],交通设施服务;地铁站;地铁站
(在建)18号线;(规划)18号线;3号线,淞南,上海市,BV10039986,31.332062,121.491482,长江南路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
(在建)18号线;13号线,北蔡,上海市,BV10039790,31.169110,121.566414,莲溪路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
6号线,金桥,上海市,BV10031099,31.263520,121.586689,博兴路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
1号线,梅陇,上海市,BV10026582,31.142217,121.414107,锦江乐园(地铁站),上海市,[],交通设施服务;地铁站;地铁站
(规划)23号线,吴泾,上海市,BV11184136,31.044052,121.467619,吴泾(地铁站),上海市,[],交通设施服务;地铁站;地铁站
(规划)18号线,庙行镇,上海市,BV10878601,31.327241,121.427967,康宁路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
12号线,,上海市,BV10039936,31.155823,121.391915,东兰路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
2号线,张江,上海市,BV10039897,31.201832,121.587687,张江高科(地铁站),上海市,[],交通设施服务;地铁站;地铁站
11号线,桃浦,上海市,BV10039800,31.276646,121.364678,武威路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
(规划)18号线;1号线,庙行镇,上海市,BV10031109,31.331130,121.441546,通河新村(地铁站),上海市,[],交通设施服务;地铁站;地铁站
(规划)25号线;10号线,龙柏,上海市,BV10025472,31.176882,121.370480,龙柏新村(地铁站),上海市,[],交通设施服务;地铁站;地铁站
(在建)15号线,,上海市,BV10820970,31.299361,121.380348,南大路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
8号线,中原,上海市,BV10039907,31.322724,121.531933,市光路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
12号线,,上海市,BV10039926,31.282533,121.579124,东陆路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
(在建)15号线,梅陇,上海市,BV10820976,31.131664,121.435868,罗秀路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
(规划)23号线,吴泾,上海市,BV11184140,31.038146,121.468709,广南路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
(规划)18号线,张庙,上海市,BV10878603,31.336064,121.452695,爱辉路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
2号线,川沙,上海市,BV11277593,31.186741,121.698210,川沙(地铁站),上海市,[],交通设施服务;地铁站;地铁站
6号线,金桥,上海市,BV10039842,31.272025,121.587866,五莲路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
(规划)18号线,淞南,上海市,BV10878602,31.339637,121.477815,通南路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
9号线,金桥,上海市,BV10960990,31.252825,121.597458,台儿庄路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
(规划)18号线,,上海市,BV10878604,31.340723,121.464955,江杨南路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
(在建)14号线,金桥,上海市,BV10039956,31.237018,121.599828,红枫路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
(在建)15号线,,上海市,BV10820982,31.308335,121.381010,丰翔路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
7号线,,上海市,BV10030226,31.321437,121.398863,南陈路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
(规划)23号线,,上海市,BV11184135,31.028927,121.470056,紫东(地铁站),上海市,[],交通设施服务;地铁站;地铁站
13号线;16号线,北蔡,上海市,BV10039791,31.175759,121.583109,华夏中路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
12号线;6号线,金桥,上海市,BV10039843,31.280684,121.588365,巨峰路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
10号线,,上海市,BV10039967,31.169674,121.364831,紫藤路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
(在建)14号线,,上海市,BV10039943,31.258970,121.346512,嘉怡路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
(在建)18号线;11号线,北蔡,上海市,BV10039965,31.158131,121.570914,御桥(地铁站),上海市,[],交通设施服务;地铁站;地铁站
1号线,,上海市,BV10029799,31.339703,121.437711,呼兰路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
(在建)15号线,,上海市,BV10820984,31.122500,121.438291,朱梅路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
2号线,张江,上海市,BV10039896,31.204213,121.601989,金科路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
(在建)10号线二期,江湾,上海市,BV10854613,31.340527,121.513430,国帆路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
12号线,万源城,上海市,BV10039935,31.140890,121.391856,顾戴路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
7号线,,上海市,BV10024672,31.320586,121.388884,上海大学(地铁站),上海市,[],交通设施服务;地铁站;地铁站
8号线,三林镇,上海市,BV10039918,31.119015,121.497842,芦恒路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
9号线,七宝,上海市,BV10039877,31.158109,121.368903,星中路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
6号线,,上海市,BV10039844,31.290684,121.588736,东靖路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
3号线,淞南,上海市,BV10039985,31.345135,121.500390,淞发路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
2号线,,上海市,BV11277591,31.192861,121.724095,凌空路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
(规划)23号线,,上海市,BV11184122,31.017307,121.431144,永平路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
(在建)15号线,,上海市,BV10820985,31.319169,121.381721,锦秋路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
1号线,梅陇,上海市,BV10026897,31.130900,121.402910,莲花路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
13号线,,上海市,BV10039811,31.241152,121.335156,金沙江西路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
10号线,七宝,上海市,BV10039966,31.165417,121.355336,航中路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
12号线,金桥,上海市,BV10039925,31.280092,121.602960,杨高北路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
(在建)14号线,金桥,上海市,BV10039957,31.241468,121.614549,浦东足球场(地铁站),上海市,[],交通设施服务;地铁站;地铁站
9号线,金桥,上海市,BV10960993,31.260850,121.611336,金桥(地铁站),上海市,[],交通设施服务;地铁站;地铁站
6号线,,上海市,BV10039845,31.302569,121.589212,五洲大道(地铁站),上海市,[],交通设施服务;地铁站;地铁站
(在建)15号线;(规划)19号线,华泾,上海市,BV10820979,31.112182,121.440470,华泾西(地铁站),上海市,[],交通设施服务;地铁站;地铁站
12号线,,上海市,BV10039934,31.137448,121.380348,虹莘路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
13号线,张江,上海市,BV10039792,31.178862,121.602465,中科路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
7号线,,上海市,BV10030597,31.322315,121.373569,祁华路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
(在建)14号线,,上海市,BV10039942,31.263116,121.331024,临洮路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
(在建)18号线,康桥,上海市,BV10718369,31.134561,121.567358,沪南公路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
2号线,,上海市,BV11277594,31.199385,121.755301,远东大道(地铁站),上海市,[],交通设施服务;地铁站;地铁站
1号线,,上海市,BV10039888,31.355082,121.434063,共富新村(地铁站),上海市,[],交通设施服务;地铁站;地铁站
6号线,,上海市,BV10039846,31.312229,121.589396,洲海路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
2号线,张江,上海市,BV10039819,31.211050,121.621072,广兰路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
3号线,吴淞,上海市,BV10029541,31.358016,121.498671,张华浜(地铁站),上海市,[],交通设施服务;地铁站;地铁站
11号线;16号线,康桥,上海市,BV10039818,31.153259,121.593152,罗山路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
1号线,梅陇,上海市,BV10039895,31.120899,121.393020,外环路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
13号线,张江,上海市,BV10039793,31.183476,121.614363,学林路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
9号线,七宝,上海市,BV10026129,31.155287,121.349221,七宝(地铁站),上海市,[],交通设施服务;地铁站;地铁站
12号线,,上海市,BV10039924,31.279823,121.615477,金京路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
13号线,华漕,上海市,BV10039812,31.240986,121.319308,金运路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
(在建)15号线,,上海市,BV10820980,31.103461,121.431592,虹梅南路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
(在建)14号线,金桥,上海市,BV10039958,31.242132,121.628022,金粤路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
(在建)10号线二期,,上海市,BV10854616,31.353984,121.538018,双江路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
9号线,,上海市,BV10960989,31.264309,121.628479,金吉路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
(在建)10号线二期,,上海市,BV10854615,31.351650,121.552002,高桥西(地铁站),上海市,[],交通设施服务;地铁站;地铁站
12号线,,上海市,BV10037368,31.131638,121.362464,七莘路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
8号线,浦江镇,上海市,BV10032461,31.096590,121.506272,浦江镇(地铁站),上海市,[],交通设施服务;地铁站;地铁站
(在建)15号线,,上海市,BV10820967,31.100091,121.420417,景西路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
(在建)14号线,封浜,上海市,BV10039941,31.265353,121.313820,乐秀路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
(在建)14号线,,上海市,BV10039959,31.252828,121.634885,桂桥路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
12号线,,上海市,BV10039923,31.280231,121.626863,申江路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
13号线,张江,上海市,BV10039794,31.189130,121.629182,张江路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
3号线,吴淞,上海市,BV10026162,31.370928,121.492818,淞滨路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
9号线,七宝,上海市,BV10039876,31.149415,121.337700,中春路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
1号线;5号线,莘庄,上海市,BV10025001,31.111152,121.385373,莘庄(地铁站),上海市,[],交通设施服务;地铁站;地铁站
1号线,杨行,上海市,BV10039887,31.369555,121.430914,宝安公路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
11号线,康桥,上海市,BV10538984,31.138128,121.598390,秀沿路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
2号线,,上海市,BV11277588,31.168459,121.796878,海天三路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
(在建)18号线,周浦镇,上海市,BV10718368,31.113958,121.567615,周浦(地铁站),上海市,[],交通设施服务;地铁站;地铁站
11号线,南翔,上海市,BV10039799,31.296952,121.323141,南翔(地铁站),上海市,[],交通设施服务;地铁站;地铁站
(在建)10号线二期,高桥,上海市,BV10854617,31.352704,121.564390,高桥(地铁站),上海市,[],交通设施服务;地铁站;地铁站
12号线;9号线,,上海市,BV10039922,31.263141,121.638629,金海路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
6号线,,上海市,BV10039847,31.335371,121.593974,航津路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
(在建)15号线,,上海市,BV10820977,31.091809,121.417177,曙建路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
(在建)10号线二期;6号线,高桥,上海市,BV10039849,31.353005,121.574752,港城路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
3号线,吴淞,上海市,BV10039984,31.381302,121.488247,水产路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
8号线,浦江镇,上海市,BV10039919,31.084253,121.508603,江月路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
5号线,春申,上海市,BV10039998,31.098250,121.385818,春申路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
(在建)15号线,,上海市,BV10820975,31.084148,121.421284,双柏路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
(在建)18号线,周浦镇,上海市,BV10718375,31.102384,121.570608,繁荣路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
1号线,杨行,上海市,BV10039886,31.381296,121.427953,友谊西路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
(在建)14号线,封浜,上海市,BV10026179,31.267496,121.297025,封浜(地铁站),上海市,[],交通设施服务;地铁站;地铁站
(在建)10号线二期,,上海市,BV10854614,31.350715,121.590806,基隆路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
7号线,,上海市,BV10026230,31.357586,121.362376,刘行(地铁站),上海市,[],交通设施服务;地铁站;地铁站
17号线,徐泾,上海市,BV10538932,31.191678,121.293040,诸光路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
5号线,颛桥,上海市,BV10039999,31.089345,121.390264,银都路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
11号线,,上海市,BV10538982,31.130439,121.617199,康新公路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
9号线,曹路,上海市,BV10960992,31.266074,121.656465,顾唐路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
8号线,浦江镇,上海市,BV10039920,31.073567,121.510594,联航路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
3号线,,上海市,BV10026163,31.395315,121.479574,宝杨路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
1号线,杨行,上海市,BV10039885,31.392260,121.424661,富锦路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
7号线,,上海市,BV10039871,31.364182,121.355845,潘广路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
(在建)18号线,,上海市,BV10718374,31.091745,121.579696,沈梅路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
16号线,,上海市,BV10033468,31.110038,121.606895,周浦东(地铁站),上海市,[],交通设施服务;地铁站;地铁站
9号线,曹路,上海市,BV10960995,31.268335,121.668125,民雷路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
17号线,徐泾,上海市,BV10538937,31.186328,121.278645,蟠龙路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
3号线,,上海市,BV10039983,31.404016,121.475924,友谊路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
8号线;浦江线,浦江镇,上海市,BV10039921,31.061427,121.512272,沈杜公路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
(在建)15号线,,上海市,BV10820989,31.060885,121.432729,元江路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
5号线,颛桥,上海市,BV10026120,31.067013,121.401868,颛桥(地铁站),上海市,[],交通设施服务;地铁站;地铁站
3号线,,上海市,BV10039982,31.408120,121.461139,铁力路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
3号线,,上海市,BV10039981,31.407858,121.439819,江杨北路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
浦江线,浦江镇,上海市,BV10538971,31.056108,121.527389,三鲁公路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
9号线,曹路,上海市,BV10960991,31.271272,121.683046,曹路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
7号线,,上海市,BV10032414,31.388831,121.357470,罗南新村(地铁站),上海市,[],交通设施服务;地铁站;地铁站
(在建)18号线,,上海市,BV10718367,31.070981,121.586091,下盐路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
11号线,,上海市,BV10031076,31.319675,121.276906,马陆(地铁站),上海市,[],交通设施服务;地铁站;地铁站
11号线,,上海市,BV10681608,31.141263,121.667959,迪士尼(地铁站),上海市,[],交通设施服务;地铁站;地铁站
浦江线,,上海市,BV10538973,31.047956,121.530323,闵瑞路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
(在建)15号线,,上海市,BV10820968,31.039041,121.443340,永德路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
17号线,,上海市,BV10538936,31.178101,121.253976,徐盈路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
16号线,,上海市,BV10029831,31.077797,121.611239,鹤沙航城(地铁站),上海市,[],交通设施服务;地铁站;地铁站
5号线,,上海市,BV10026118,31.045112,121.410054,北桥(地铁站),上海市,[],交通设施服务;地铁站;地铁站
浦江线,,上海市,BV10538974,31.040993,121.530591,浦航路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
(在建)18号线,航头,上海市,BV10718377,31.055203,121.588887,鹤立西路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
17号线,,上海市,BV10538938,31.175518,121.241668,徐泾北城(地铁站),上海市,[],交通设施服务;地铁站;地铁站
浦江线,,上海市,BV10538975,31.030390,121.532093,东城一路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
(在建)15号线;(规划)23号线,,上海市,BV10820981,31.023672,121.451006,紫竹高新区(地铁站),上海市,[],交通设施服务;地铁站;地铁站
浦江线,,上海市,BV10538972,31.025245,121.524558,汇臻路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
5号线,,上海市,BV10040000,31.026483,121.416582,剑川路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
11号线,,上海市,BV10039612,31.330062,121.254294,嘉定新城(地铁站),上海市,[],交通设施服务;地铁站;地铁站
9号线,泗泾,上海市,BV10032803,31.118272,121.260247,泗泾(地铁站),上海市,[],交通设施服务;地铁站;地铁站
16号线,,上海市,BV10039817,31.054919,121.617494,航头东(地铁站),上海市,[],交通设施服务;地铁站;地铁站
(规划)23号线;5号线,,上海市,BV10028337,31.018197,121.419901,东川路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
17号线,,上海市,BV10538930,31.164099,121.223916,嘉松中路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
(在建)18号线,航头,上海市,BV10718376,31.033615,121.597427,航头(地铁站),上海市,[],交通设施服务;地铁站;地铁站
11号线,,上海市,BV10039962,31.345359,121.245350,白银路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
5号线,,上海市,BV10040001,31.011282,121.410186,金平路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
5号线,,上海市,BV10717293,31.005428,121.423474,江川路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
5号线,,上海市,BV10040002,31.007467,121.395255,华宁路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
11号线,,上海市,BV10033820,31.331898,121.226098,上海赛车场(地铁站),上海市,[],交通设施服务;地铁站;地铁站
16号线,,上海市,BV10027172,31.045561,121.648980,新场(地铁站),上海市,[],交通设施服务;地铁站;地铁站
11号线,,上海市,BV10039798,31.293620,121.200384,昌吉东路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
5号线,,上海市,BV10040003,31.003597,121.380775,文井路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
9号线,,上海市,BV10035054,31.104097,121.229686,佘山(地铁站),上海市,[],交通设施服务;地铁站;地铁站
5号线,,上海市,BV10717290,30.989350,121.432441,西渡(地铁站),上海市,[],交通设施服务;地铁站;地铁站
5号线,,上海市,BV10040004,31.000627,121.369712,闵行开发区(地铁站),上海市,[],交通设施服务;地铁站;地铁站
17号线,,上海市,BV10538933,31.161247,121.192279,赵巷(地铁站),上海市,[],交通设施服务;地铁站;地铁站
9号线,,上海市,BV10027857,31.084492,121.230473,洞泾(地铁站),上海市,[],交通设施服务;地铁站;地铁站
11号线,,上海市,BV10039961,31.377107,121.227855,嘉定西(地铁站),上海市,[],交通设施服务;地铁站;地铁站
11号线,,上海市,BV10039797,31.285403,121.180742,上海汽车城(地铁站),上海市,[],交通设施服务;地铁站;地铁站
6号线,潍坊社区,上海市,BV10426327,31.220104,121.529122,浦电路(6号线)(地铁站),上海市,[],交通设施服务;地铁站;地铁站
16号线,,上海市,BV10039816,31.050325,121.699218,野生动物园(地铁站),上海市,[],交通设施服务;地铁站;地铁站
5号线,,上海市,BV10717297,30.965888,121.441857,萧塘(地铁站),上海市,[],交通设施服务;地铁站;地铁站
4号线,潍坊社区,上海市,BV10426326,31.222285,121.532080,浦电路(4号线)(地铁站),上海市,[],交通设施服务;地铁站;地铁站
17号线,,上海市,BV10538940,31.161221,121.151665,汇金路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
9号线,方松,上海市,BV10039874,31.030295,121.230739,松江新城(地铁站),上海市,[],交通设施服务;地铁站;地铁站
5号线,,上海市,BV10717294,30.942055,121.448984,奉浦大道(地铁站),上海市,[],交通设施服务;地铁站;地铁站
2号线;磁悬浮,,上海市,BV10039826,31.149596,121.806436,浦东国际机场(地铁站),上海市,[],交通设施服务;地铁站;地铁站
9号线,,上海市,BV10039873,31.016006,121.230546,松江体育中心(地铁站),上海市,[],交通设施服务;地铁站;地铁站
5号线,南桥,上海市,BV10717295,30.931168,121.463204,环城东路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
5号线,,上海市,BV10717291,30.931940,121.483580,望园路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
5号线,,上海市,BV10717289,30.928805,121.492506,金海湖(地铁站),上海市,[],交通设施服务;地铁站;地铁站
16号线,惠南,上海市,BV10039815,31.053828,121.761677,惠南(地铁站),上海市,[],交通设施服务;地铁站;地铁站
17号线,,上海市,BV10538935,31.158925,121.125670,青浦新城(地铁站),上海市,[],交通设施服务;地铁站;地铁站
9号线,,上海市,BV10037928,31.001125,121.229361,醉白池(地铁站),上海市,[],交通设施服务;地铁站;地铁站
5号线,,上海市,BV10717296,30.913916,121.496290,奉贤新城(地铁站),上海市,[],交通设施服务;地铁站;地铁站
9号线,,上海市,BV10032786,30.984818,121.230884,松江南站(地铁站),上海市,[],交通设施服务;地铁站;地铁站
17号线,,上海市,BV10538931,31.160467,121.096889,漕盈路(地铁站),上海市,[],交通设施服务;地铁站;地铁站
16号线,,上海市,BV10039814,31.026448,121.793800,惠南东(地铁站),上海市,[],交通设施服务;地铁站;地铁站
17号线,,上海市,BV10538939,31.134460,121.082134,淀山湖大道(地铁站),上海市,[],交通设施服务;地铁站;地铁站
17号线,朱家角镇,上海市,BV10538929,31.100594,121.048989,朱家角(地铁站),上海市,[],交通设施服务;地铁站;地铁站
17号线,朱家角镇,上海市,BV10538934,31.098544,121.019534,东方绿舟(地铁站),上海市,[],交通设施服务;地铁站;地铁站
16号线,临港,上海市,BV10027135,30.959264,121.850520,书院(地铁站),上海市,[],交通设施服务;地铁站;地铁站
16号线,临港,上海市,BV10039813,30.923519,121.910851,临港大道(地铁站),上海市,[],交通设施服务;地铁站;地铁站
16号线,临港,上海市,BV10035241,30.907245,121.929583,滴水湖(地铁站),上海市,[],交通设施服务;地铁站;地铁站
10号线,,上海市,BV10039980,31.191363,121.347371,虹桥1号航站楼(地铁站),上海市,[],交通设施服务;地铁站;地铁站
10号线;2号线,,上海市,BV10039904,31.194211,121.326300,虹桥2号航站楼(地铁站),上海市,[],交通设施服务;地铁站;地铁站
